date,checkins,unique_ind,unique_loc,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,cases_new,cases_import,cases_recovered,cases_active,cases_cluster,cases_unvax,cases_pvax,cases_fvax,cases_boost,cases_child,cases_adolescent,cases_adult,cases_elderly,cases_0_4,cases_5_11,cases_12_17,cases_18_29,cases_30_39,cases_40_49,cases_50_59,cases_60_69,cases_70_79,cases_80,cluster_import,cluster_religious,cluster_community,cluster_highRisk,cluster_education,cluster_detentionCentre,cluster_workplace,casual_contacts,hide_large,hide_small,Johor_checkins,Kedah_checkins,Kelantan_checkins,Melaka_checkins,Negeri Sembilan_checkins,Pahang_checkins,Perak_checkins,Perlis_checkins,Pulau Pinang_checkins,Sabah_checkins,Sarawak_checkins,Selangor_checkins,Terengganu_checkins,W.P. KualaLumpur_checkins,W.P. Labuan_checkins,W.P. Putrajaya_checkins,Johor_unique_ind,Kedah_unique_ind,Kelantan_unique_ind,Melaka_unique_ind,Negeri Sembilan_unique_ind,Pahang_unique_ind,Perak_unique_ind,Perlis_unique_ind,Pulau Pinang_unique_ind,Sabah_unique_ind,Sarawak_unique_ind,Selangor_unique_ind,Terengganu_unique_ind,W.P. KualaLumpur_unique_ind,W.P. Labuan_unique_ind,W.P. Putrajaya_unique_ind,Johor_unique_loc,Kedah_unique_loc,Kelantan_unique_loc,Melaka_unique_loc,Negeri Sembilan_unique_loc,Pahang_unique_loc,Perak_unique_loc,Perlis_unique_loc,Pulau Pinang_unique_loc,Sabah_unique_loc,Sarawak_unique_loc,Selangor_unique_loc,Terengganu_unique_loc,W.P. KualaLumpur_unique_loc,W.P. Labuan_unique_loc,W.P. Putrajaya_unique_loc
2021-01-04,18401907,6967121,643675,11132,6606,4235,2916,2224,1787,1563,1619,2040,3367,8366,22907,55793,116933,229462,455813,576585,623673,612776,587040,636441,635446,657911,703626,851006,892025,923902,754206,700073,663428,636444,600040,565216,530065,550032,598911,638636,620195,573266,516943,533271,460172,341930,208790,126009,82718,50244,24124,1741,8,1010,22090,618,1741,0,0,0,178,72,1346,103,71,107,72,580,406,229,131,71,23,9,0.0,0.0,47.0,7.0,0.0,37.0,518.0,,,,1990345,730980,233789,573681,607918,681149,1234553,178549,1293757,841303,1263834,4106662,212240,3517975,54873,197972,883184,381402,135068,257823,299945,303404,559223,110465,586674,345862,493058,1993971,122337,1605218,23980,116246,81749,33788,16774,21698,22815,24760,49319,8211,45307,34713,37182,131358,13283,91284,1786,2571
2021-01-05,18201420,6929788,655403,10410,5815,3803,2458,2017,1608,1527,1679,2200,3413,8919,23912,61328,129150,258387,502745,614043,650755,628646,619077,638428,634198,651803,699212,848451,883120,901918,726170,676499,636690,611148,576344,540281,494469,498669,534178,590425,591159,562356,518505,540937,473355,352769,210296,125107,80705,48429,23907,2027,16,1221,22885,776,2027,0,0,0,176,87,1610,125,76,100,87,627,537,256,190,80,36,9,0.0,0.0,30.0,14.0,0.0,111.0,590.0,,,,2001189,685100,215936,553825,585236,651158,1169030,170825,1238925,841869,1295537,4129037,229971,3494846,54696,204893,884577,361290,125694,250943,291924,288163,532716,106964,571042,344279,500401,2001245,127444,1605221,23850,120096,84011,33266,16077,21932,23240,25367,50475,8239,45500,34874,38075,134711,14116,93230,1865,2618
2021-01-06,18869979,7026330,657441,9347,5685,3533,2431,1874,1700,1639,1608,2045,3432,8827,23751,60041,126162,243817,469194,589857,634918,619162,603285,630323,630384,652124,700241,850705,894128,917587,748760,699365,663423,637372,607503,576571,548600,579005,639212,688907,666797,605506,544656,565432,500256,374699,228340,137859,90035,54011,25870,2593,4,1129,24348,1603,2593,0,0,0,137,68,1968,122,60,77,68,786,730,311,141,78,32,12,0.0,2.0,21.0,12.0,0.0,81.0,1463.0,,,,2089064,720450,226286,581784,628476,571348,1165261,165333,1242665,880854,1339994,4326154,223931,3722210,60298,211064,905294,374585,128799,259495,303063,263297,528568,103861,570189,350255,506555,2057583,124538,1662250,26968,124076,85243,33894,16122,22226,23707,22634,49867,8246,45329,34967,38544,135829,13743,94602,1943,2639
2021-01-07,18931767,7097677,662957,10585,6099,3797,2454,1964,1553,1483,1661,2157,3561,8870,23677,61620,130041,253355,489491,605689,645725,626807,618841,644513,643900,662933,711975,862787,899895,918115,748399,695787,668006,639110,603902,576323,545342,556035,598618,651432,650016,608539,546472,561101,500516,382220,235879,143829,93719,55840,27134,3027,6,2145,25222,1532,3027,0,0,0,207,99,1594,189,94,113,99,719,477,218,180,132,42,15,0.0,2.0,38.0,8.0,0.0,63.0,1403.0,,,,2029425,761869,241285,586860,632250,631132,1171479,176701,1260785,934632,1308350,4325253,242018,3653170,59770,216824,897601,389856,136012,262536,307415,280338,534326,109943,581175,365313,502618,2069478,132163,1666196,26608,126019,84138,34996,16204,22412,23707,24237,51132,8429,46187,35741,38122,136881,13891,94450,1900,2653
2021-01-08,19915758,7278100,641290,11497,6792,4424,3012,2051,1767,1701,1770,2314,3729,9408,24655,63586,128696,253093,479701,598378,645437,634959,639761,674632,677386,692428,735570,884985,981424,975673,739166,701275,680449,664793,636101,608208,580075,591806,640324,692489,690329,655758,601382,627255,565200,432833,274534,171810,115606,71514,36022,2643,2,2708,25141,1162,2643,0,0,0,168,91,2200,147,69,99,91,881,750,394,175,100,36,11,0.0,0.0,75.0,10.0,0.0,131.0,935.0,,,,2132147,748212,205610,645515,671256,662364,1296937,194479,1394242,977001,1403981,4503383,192443,3847464,59757,242576,926027,383097,121311,284218,328194,295462,579661,119019,618716,377088,527610,2134141,113185,1727045,25366,138861,81908,26356,9425,22528,23839,24631,51894,8265,46679,36030,39105,136334,7523,94713,1856,2630
2021-01-09,21085991,7305813,586433,15307,9019,6010,3980,2641,2262,2033,2024,2441,3747,8930,22553,60343,115649,208133,362971,468031,539919,601200,642798,722023,744609,786689,828881,903357,897677,904097,848948,831523,813315,801328,770760,757198,729220,729254,750469,771259,745604,683092,621442,643638,576687,444778,285189,178096,121510,76039,39318,2451,5,1401,26186,977,2451,0,0,0,183,104,2002,153,78,105,104,851,615,327,209,104,37,12,0.0,1.0,91.0,7.0,0.0,327.0,472.0,,,,2221649,825328,251592,716354,728713,681713,1382787,195510,1463205,1014841,1456029,4868580,246529,3920972,57766,237878,936042,419169,140820,305637,349805,296748,604807,115443,617257,374937,526007,2174129,133419,1699506,24107,135266,76423,31948,15006,20518,21466,22090,47700,7425,40923,32247,34616,116820,12083,77901,1544,1827
2021-01-10,19424249,6894019,450422,16361,9747,6296,3984,2660,2120,1879,1937,2236,3209,7333,17834,48301,83667,146655,256599,355320,434886,521458,598675,693985,730189,772731,812942,854840,863778,859143,806361,793091,780616,766376,740679,717215,688047,684339,711280,729873,703938,637383,573120,574807,500867,371863,229163,137430,89223,53439,26374,2433,7,1277,27333,751,2433,0,0,0,213,95,1900,204,69,144,95,754,659,320,167,149,40,15,0.0,7.0,83.0,13.0,0.0,86.0,492.0,,,,1964067,854524,251516,650873,692226,655974,1246467,161508,1279809,933192,1334106,4517219,245869,3640235,50774,244531,856184,431659,142994,284473,337431,289987,569784,96759,559073,350306,495907,2047516,135253,1613097,22263,139718,59645,32363,17078,14892,15982,16824,33639,5037,28418,23950,25887,83582,14188,58010,1156,1633
2021-01-11,19331401,7212733,661171,11119,6200,4097,2729,1901,1639,1473,1577,2104,3678,8888,22571,59441,123456,243313,484883,608925,653018,640544,639715,674427,678365,700121,742819,872494,902405,926872,763661,710638,677119,649778,612295,579257,547305,568610,604651,573098,626873,630256,580425,607080,554092,420218,261267,155340,100544,60399,29721,2232,5,1006,28555,788,2232,0,0,0,223,128,1657,180,89,134,128,650,517,293,197,132,35,13,0.0,5.0,127.0,12.0,0.0,197.0,348.0,,,,2144434,752881,239028,610183,639212,675226,1239549,181143,1337917,900147,1205126,4440272,239233,3729778,57551,223032,931533,393148,135636,270818,313503,301294,558963,111643,600612,359604,487669,2111257,131533,1692938,26436,130821,83372,34876,17613,22076,23368,26464,50825,8498,46003,34577,39157,134466,14572,93227,1822,2654
2021-01-12,21277039,7637641,678841,3052,323,1006,3282,2485,2060,1893,2002,2458,3862,9405,24408,67511,140914,273333,521810,648217,698723,695702,689771,731972,741702,740999,803971,943107,981618,1016725,851566,793462,753890,724977,693624,658954,626526,640499,686688,729106,726702,687163,632113,653541,592722,451961,279484,162409,102330,55007,22004,3309,6,1469,30391,1460,3309,0,0,0,239,121,2681,183,97,142,121,1066,886,457,272,139,32,12,0.0,4.0,208.0,16.0,0.0,439.0,769.0,,,,2387823,780159,255335,658265,666573,714035,1269497,186903,1456427,1094520,1188474,5046059,263861,4179019,71835,255793,995526,408691,144722,285390,328220,320537,573267,116839,633082,413015,483320,2304064,143350,1832643,29478,147274,86194,34882,17886,22670,23745,27506,51714,8661,47111,35767,39436,139181,14967,95946,1931,2658
2021-01-13,12368785,5526663,567284,6548,3382,2269,1721,1494,1370,1396,1528,1952,3089,7683,19844,48497,109141,201360,409817,490205,498618,461446,455276,476634,482074,494104,522204,581192,571469,566075,466285,447960,433987,418118,398126,386672,372650,412358,464608,495224,461857,381220,252943,168762,145456,105256,61620,34018,22486,12537,6254,2985,2,994,32378,1076,2985,0,0,0,232,130,2354,214,90,142,130,865,852,413,224,136,61,17,0.0,10.0,151.0,6.0,0.0,296.0,589.0,,,,1115240,689585,211100,284531,604618,654404,1135544,143256,718676,442677,1073036,2490160,242784,1939265,31375,101586,609220,352429,120286,160923,275148,284303,500852,88186,408279,224634,444367,1393915,130678,1061017,17037,67765,66113,35105,17734,16658,23901,28160,51592,8089,35885,23497,38618,108365,15471,70304,1484,1920
2021-01-14,12699650,5651721,579603,2621,1691,1257,1091,1044,1030,1112,1296,1791,2887,7247,19299,47733,105262,198637,403098,487169,503976,474697,472566,499856,512772,527380,554446,612765,593417,582379,486366,467877,454175,436142,417535,405819,389528,420542,471348,504457,469721,380395,242664,158250,137277,101775,60825,34187,22910,12792,6546,3337,7,1710,33990,1365,3337,0,0,0,260,128,2620,209,109,151,128,1084,865,411,260,145,50,14,0.0,1.0,260.0,12.0,0.0,153.0,921.0,,,,1191667,689464,232506,301005,524714,658794,1073008,142694,750126,497566,1052095,2650041,258690,2048375,32155,112736,637331,353549,129472,168519,246652,289027,488562,88891,419406,243996,441681,1465584,136998,1116925,17063,74419,68961,35316,18384,17525,17872,28612,51382,8274,37582,26159,37848,113723,15930,73804,1443,2051
2021-01-15,13198380,5774728,564755,2675,1647,1271,1065,1054,1031,1023,1301,1847,2988,7785,20201,49797,110447,205587,407888,491854,513403,489040,490244,524270,535186,548157,571373,626663,626935,595284,466136,451328,464147,459701,444984,429543,414371,445569,490408,519488,491933,412758,270905,181532,156776,113921,68326,39249,25374,14591,7324,3211,5,1939,35254,1300,3211,0,0,0,243,145,2471,196,97,146,145,983,832,412,244,130,52,14,0.0,15.0,92.0,20.0,0.0,12.0,1068.0,,,,1169996,640269,193994,306302,633432,708395,1168229,147199,763342,551083,1194151,2753178,189210,2126940,34386,116424,628410,333287,113929,170130,293753,305888,518859,90749,425335,262012,478519,1509118,110854,1157510,17641,77117,66074,25851,10418,17622,24092,28930,51769,8042,37747,27491,39368,115572,8377,75337,1485,2046
2021-01-16,13149189,5553484,511544,2982,2035,1471,1260,1211,1054,1139,1389,1783,2907,7220,18249,45261,95130,159433,288448,360172,406540,444020,476613,528909,556082,580725,602826,633738,605198,592375,528767,508388,501324,500379,486485,476120,459636,471978,509876,520907,485102,418063,270624,172314,149314,112513,69875,40201,26300,15312,7541,4029,8,2148,37127,1425,4029,0,0,0,334,177,3209,256,141,193,177,1292,1122,442,353,169,72,15,0.0,4.0,114.0,6.0,0.0,110.0,1168.0,,,,1194514,699938,132575,291705,628695,700148,1210071,139349,745211,467148,1172321,2808934,256523,2019755,29335,117725,623021,350689,84183,161822,281467,294629,517013,82090,403662,224935,447672,1478515,131989,1089406,15323,79320,62116,31513,12806,15416,21521,25606,48004,7123,32560,23625,33454,97399,13971,60764,1131,1358
2021-01-17,11537092,5044539,384070,2942,1819,1355,1085,1057,1011,1009,1198,1636,2465,5394,13833,35122,69994,115535,207038,277053,330424,386991,439960,499953,529639,553161,565829,566026,542295,514264,460125,448947,443107,434763,422198,411458,391915,398493,442813,465947,444643,370257,228441,152434,130695,95154,56326,32064,21078,12136,6010,3339,15,2676,37783,1326,3339,0,0,0,292,163,2399,213,113,179,163,871,872,420,236,145,52,16,0.0,4.0,140.0,13.0,0.0,162.0,937.0,,,,1194251,722663,153746,238396,530232,584113,1036309,107617,616899,349166,1109965,2379782,265747,1680208,24967,115061,614668,360263,94855,138785,248743,260998,466205,65009,346369,177330,427206,1285038,138826,952753,13448,77896,50566,32863,15077,10337,15774,18641,33362,4787,21399,14460,24476,65712,16756,42188,793,1162
2021-01-18,13361664,5857647,603723,2353,1383,1054,924,905,873,863,1098,1526,2696,7334,19362,48296,107422,201710,416822,503884,526523,502722,503753,535454,546290,563244,590435,654173,639524,627868,523210,503915,485626,465474,442860,414298,399516,442191,499254,527425,486967,389170,242758,157572,135828,100093,60251,34615,22563,13035,6552,3306,7,2293,38792,1195,3306,0,0,0,239,161,2552,231,98,141,161,996,857,443,256,144,64,23,0.0,4.0,135.0,40.0,0.0,107.0,854.0,,,,1289187,685613,151481,325129,600834,689997,1165972,145748,814946,522870,1088347,2788956,271732,2170906,33251,117800,673723,356843,93910,177350,283763,301868,517159,90441,441341,254903,451580,1519050,141591,1168151,17683,77596,73145,35283,15401,18322,23776,29848,51934,8423,39168,27747,38366,118889,17192,77234,1473,2156
2021-01-19,13609735,5941499,616950,2638,1622,1301,1206,1122,1108,1127,1389,1786,3054,8145,20943,52225,117739,222780,449203,536970,553887,523102,517389,547330,554600,567665,594312,653884,633559,618142,515920,496642,482652,465056,444420,425876,410408,449148,503870,530539,497506,401173,248776,162740,139478,103369,63206,36632,23640,13557,6899,3631,7,2944,39465,1088,3631,0,0,0,286,176,2840,271,109,177,176,950,1069,483,338,182,63,26,0.0,19.0,170.0,12.0,0.0,310.0,513.0,,,,1342629,713690,161208,326022,437929,723818,1199776,153003,833006,578523,1120771,2823663,306944,2213759,38229,119500,693049,367417,98662,178842,232984,310164,527524,94001,449459,271631,460982,1532801,153836,1188040,19159,77944,75639,35961,16084,18703,22158,30634,53301,8601,39873,29191,39397,120848,17957,78742,1572,2196
2021-01-20,14322712,6104716,631944,2820,1842,1355,1283,1199,1274,1185,1411,1943,3093,8348,21393,55828,129324,249319,471493,555308,569568,538183,534266,565063,574043,587131,615115,670320,655018,643210,543065,527082,515373,495882,471665,453272,435152,473184,531741,567789,534477,444468,276683,170041,151173,112962,69992,40036,25717,15176,7447,4008,5,2374,41088,1432,4008,0,0,0,292,178,3210,309,120,172,178,1085,1219,550,356,216,72,21,0.0,9.0,225.0,48.0,0.0,113.0,966.0,,,,1366444,824165,166538,338207,479635,834587,1402581,169940,844617,576544,1105633,2885768,362574,2254341,37843,121439,702823,401491,101487,183231,245489,335948,571934,99310,456017,272520,453585,1559643,173275,1216253,19134,79850,77063,37674,16485,18957,23041,32204,55333,8971,40374,30146,39792,122650,19194,79687,1593,2230
2021-01-21,14645908,6207112,633962,2918,1876,1465,1357,1167,1130,1180,1449,2018,3160,8320,21714,55142,128386,248917,471799,555170,570162,543735,541310,572244,585229,599976,629146,685935,666069,654569,557747,537548,526179,509770,488572,473036,453397,485782,541811,575546,542422,455901,293448,185878,166610,125564,78669,43822,27717,14523,6423,3170,8,2490,41756,720,3170,0,0,0,270,170,2365,312,101,169,170,924,771,371,299,192,82,38,0.0,0.0,157.0,48.0,0.0,26.0,346.0,,,,1347818,881737,179786,342545,489373,894978,1461687,178357,853068,563604,1117585,2921265,404183,2298618,37998,126239,698542,422821,107750,185070,250009,354607,591825,103335,458258,267676,462382,1573995,187020,1239665,19328,82308,76743,38319,16668,19134,23262,32782,56077,9106,40514,29407,39933,122467,19577,79679,1561,2285
2021-01-22,12747172,5646106,578087,2481,1545,1259,1110,1074,1039,1050,1361,1921,3133,8232,20815,53075,123651,233396,439067,511634,518123,487607,488120,519724,531276,544659,569238,622460,618517,570706,455011,439534,447882,440094,416534,398227,380924,415646,478376,511989,482090,399230,257708,136260,99883,61211,27361,8499,7087,3968,3385,3631,6,2554,42815,933,3631,0,0,0,364,177,2709,314,157,207,177,1016,847,470,376,205,87,22,0.0,15.0,177.0,54.0,0.0,89.0,538.0,,,,1334999,418863,126728,357246,437798,482337,786018,125601,871703,629124,1168615,2961963,115994,2301931,39944,128518,682806,250071,80716,188315,232938,238798,399497,82151,457410,287689,473773,1577447,73828,1225118,19814,82765,73095,22659,8932,19363,22056,27813,46221,7842,40586,30772,40542,122726,7569,79718,1573,2236
2021-01-23,13123717,5561103,528690,2035,1391,1155,1109,1069,1112,1127,1321,1829,2899,7251,18286,46189,98510,167043,302131,369912,416959,455426,485899,542296,575266,601453,627653,653229,620688,603621,546594,522531,516117,513919,502049,492348,467343,473678,507901,507126,468629,386194,250480,142404,105385,64936,28443,7878,6103,3799,3001,4275,11,4313,42770,1015,4275,0,0,0,342,174,3337,313,142,200,174,1155,1193,602,387,205,81,27,0.0,7.0,211.0,22.0,0.0,68.0,595.0,,,,1401419,515055,185632,344505,436332,441184,807289,123130,827820,605672,1273013,3062984,199624,2238072,38412,127237,690095,284283,106890,178216,221951,219137,397663,75629,426561,268732,472021,1552524,109212,1169107,18414,84010,69200,29031,15722,16934,19683,24823,42768,6942,34447,26781,35285,103146,13580,64412,1273,1475
2021-01-24,11913854,5163482,400858,1837,1243,1035,942,984,996,1018,1162,1655,2429,5587,14449,37072,76046,130251,228321,295343,349322,405796,460641,526807,563251,585461,601231,597222,562522,526702,472525,465233,464960,462145,450021,436002,422006,428881,470022,488060,454985,373702,231527,126966,90858,54407,23502,6863,5764,3304,2796,3346,7,4427,41678,1086,3346,0,0,0,286,176,2445,275,108,178,176,905,747,451,342,190,68,17,0.0,24.0,211.0,8.0,0.0,242.0,537.0,,,,1399083,572975,201341,282180,376976,408708,691339,100353,713417,547864,1157283,2674131,235863,1982957,31433,130802,684316,309744,117102,154641,197317,205460,355378,61535,377079,244033,436517,1385282,127812,1063169,15976,86301,56948,30763,18317,11365,13939,18349,29079,4812,22952,18919,25055,69766,17174,45412,883,1268
2021-01-25,14453975,6135813,630147,1580,1153,981,869,854,953,960,1163,1717,2821,7711,20230,51640,121918,236264,465108,545245,566397,542266,547742,590559,608636,629537,656232,707279,688248,670041,568988,551335,542546,523662,496950,477399,450217,478884,533842,566285,532049,433232,274524,145631,101883,59397,25971,8592,7081,4027,3376,3048,8,3638,41077,757,3047,1,0,0,253,128,2309,292,114,139,128,874,715,421,299,188,82,22,0.0,13.0,102.0,29.0,0.0,62.0,505.0,,,,1522372,603744,213856,410997,496109,610129,956842,150319,930366,704962,1253681,3138917,256028,2506462,46649,145210,750583,326211,121327,206594,249566,273700,452355,92302,477417,311135,486292,1647083,134130,1312558,21692,90604,79075,33916,18559,19870,22795,30861,48872,8559,41228,32413,40456,124812,17688,81512,1659,2323
2021-01-26,14476206,6167202,637399,2171,1416,1222,1150,1194,1209,1273,1371,1999,3282,8339,21599,56982,132289,255843,493035,575015,589354,563340,561304,597132,610639,624632,647974,694437,672012,645253,546805,528808,521637,501406,479519,459522,443960,481335,540254,568613,534377,445560,286893,150952,107146,62605,28149,8473,6981,4202,3543,3585,2,4076,40575,742,3585,0,0,0,289,160,2797,283,119,170,160,1053,875,492,377,207,54,22,0.0,11.0,209.0,21.0,0.0,59.0,414.0,,,,1545451,612255,207882,394685,482893,597629,959802,150950,944343,687994,1234354,3170692,253153,2525787,44941,141516,758734,331042,119231,202276,245431,272900,455985,93237,484460,307740,480428,1661207,133812,1318256,21261,89066,80189,34130,18316,20023,22825,31234,49656,8632,41700,32525,40746,126784,17787,82765,1656,2338
